,Unnamed: 0,tweet,sentiment
4651,4651,مبارك ميت كلب,negative
4652,4652,مكنتش اعرف عرف احب كميه دي نفس الله اكتشف قدره مريب جو,positive
4653,4653,محمد وحيد معندوش امتحان نايم بدر,neutral
4654,4654,غباء اجاب ورا بس,negative
4655,4655,تقريب كد هنام سلام,neutral
4656,4656,حق اهو يا ميرفت,neutral
4657,4657,سلام اهوا مل لسان ذكري غاب قلب مصدر,positive
4658,4658,عيل وسخ بس نجح قصفجبهه,negative
4659,4659,ههههههههههههههههههههه عحبتني سطر نمل,positive
4660,4660,ما لاقي حد اشتغل قعد اشتغل نفس اضحك,positive
4661,4661,ليله غره,negative
4662,4662,ممكن اكون وحيد مستفاد عشان بسيط جرب حرم ريحه دماغ حاج فضول,positive
4663,4663,خلص رح اسامح انو حكي حكي نفس احكي ما حاب افضح ابتسام بس حمد الله الله كبير,positive
4664,4664,ناس بيتكلموا فضيل بيملكوها,negative
4665,4665,صفه فاهم استفاد معلوم تجاهل نفس ابقي زيك تفهمني احب يا حمار اعمل,positive
4666,4666,طب بتقشرو برتقان ازاي ماسك برتقان ساعي عارف اقشر ما شرح,negative
4667,4667,اقع اقوم ودي مسال مبدا,positive
4668,4668,فضل ناس عاده تقليد هبل ده حياه هتنتهي ما تبتدي,negative
4669,4669,تعلم جيد قفز راس,neutral
4670,4670,صباح عسل,positive
4671,4671,اقدم عاصم حزن,negative
4672,4672,يارب,positive
4673,4673,هتتحاسبي استخدام خارج فيس بوك تويتر واتس قرش ميغابايت واحده,neutral
4674,4674,حشيش قلب مواجع بقي طلب نكد,negative
4675,4675,ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه خلص خير حكي كمان ههههههههه,positive
4676,4676,صوت يوهب قلب,positive
4677,4677,متحن,neutral
4678,4678,قراره حاسم اعتمد مكنتش عاوز تعزم يا ظالم,negative
4679,4679,طبع دي ابقي كارث وني,negative
4680,4680,صحيه وفر نفقه دواء علاج عجز حكومه تدبير مصر مقال جمهوري,neutral
4681,4681,نعم يا ريس كثير ناس استغل لفظ خطا لان صرف ارباح مال عميل طوال فتره,negative
4682,4682,حب هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,positive
4683,4683,نمله اصغر برغوت تمر حن قمله سمسمه,neutral
4684,4684,الله وفق توصل اعلا مرحل دنيبتستاهل خير وائل كف ائللك بعشقكككك,positive
4685,4685,حقيقه بدا خيال عدو اذكا حبيب ماقفيت ناداني تعال لذ حب شيء قليل,positive
4686,4686,اسف ماعندي علم,negative
4687,4687,ههههههههههه دوله عيال اص,neutral
4688,4688,فق نوم اغني شو اخبار نوال زغبي بس حب,positive
4689,4689,عكس باثولوجي حب,positive
4690,4690,غرد ذروه تمكن اكبر متابع مشاهده ماهو فجر ماحد,neutral
4691,4691,رضو فاهم ول معلش مسطله ديني,neutral
4692,4692,تمام محتاج نسخ كامله اكتاب ضروري,neutral
4693,4693,فندق اتلانتس,neutral
4694,4694,سال عرص تعلم نسب بطاله مصر مصر بطل اعم فاضي حارب ارهاب مختمل ماسر,negative
4695,4695,شاي بسكويت مره توازي,neutral
4696,4696,ينهمر بكاء مر,negative
4697,4697,داخليهالانقلاب عاش عصر ذهبي تكاتف قضاء شرط جيش اعلام شعب هيتكاتف الا هايتضرب قفا بس ياحول,negative
4698,4698,عيش مبدا اللهم نفس,negative
4699,4699,مينفعش نزل دمعه حد ليك قيمه عندو هيوصلك تعيط,negative
4700,4700,الله كتب عشان كد برافو عليكي,positive
4701,4701,هاها يا عم ماشي دوله قرش,neutral
4702,4702,متخلف قذر ما سمع كوجر دا كلام بيقولو دا طريق زف دي عارف بسمعو ازاي,negative
4703,4703,سبق امر,neutral
4704,4704,كلي كلب,negative
4705,4705,امين عاوز نمره دي,neutral
4706,4706,حرام ظلم تحكيمي فاجر ده,negative
4707,4707,نتمني فنان رانا سماح مرشح بليززززز,positive
4708,4708,عارف صراح مجربتش,neutral
4709,4709,حد ميت يوحشك فضل تفتكر موقف معا ضحك حد ما دمع,negative
4710,4710,مبسوط,positive
4711,4711,سن طيب طيب اجل مولد نفع,positive
4712,4712,عارف حب حب بيحلالي علشان عاشق مجنون حب مالي كون ابقي بريء ساعه جريء قلب,positive
4713,4713,سبه عاش حياه,positive
4714,4714,يانجم نجم ياعندليب حب احساس,positive
4715,4715,ياباشا امرك بس قول جزر هاتلاقيني خلي علشان زحمه,positive
4716,4716,ليثو شرف تويتر,positive
4717,4717,ما تكلم مدي سلمي,positive
4718,4718,صوت ده الله ملايك بيغن,positive
4719,4719,الله نعم وكيل سيسي,negative
4720,4720,شعب بشاير,neutral
4721,4721,يا حاج فوز مس مس اهم خودي اكونت,positive
4722,4722,خير جاي,positive
4723,4723,حكي طرمس جبل قصر حكي طرمس,neutral
4724,4724,واو زيكو بيت قمر حفظ زكيشريف ابتسامتسكت,positive
4725,4725,فتح تلفزيون طلع حديدي قصهقصيرهمرعبه,negative
4726,4726,ما اشوفك,neutral
4727,4727,مين ناس دي,neutral
4728,4728,انحاز تمام نحاز فلسطين حرر بلد يا بطل تكونو اعداء دوله احتضنتكن اكلتو خيره,negative
4729,4729,اللهم اكتب ماهو خير ارضني,positive
4730,4730,ستر الله ماطلعتوش بنغازي,neutral
4731,4731,خلي نفس حد يتعدو,neutral
4732,4732,هكون متاتا ايام برائه,positive
4733,4733,مفيش متابع ده جاي ياريت متتعولقش اكتر كد,negative
4734,4734,ههههههه رانا سماح صوت واو صفحه معدي احسن ليلي ربع عافيه عمر ما ايك,negative
4735,4735,ميخلكيش دخل صيدل,neutral
4736,4736,يا اشرف اراد,neutral
4737,4737,سعيد دفاع هجوم بس اوت اكمل فريق,negative
4738,4738,احب حق جرؤ مرور حان اشتاق تالم صنع مستحيل ليحادثك,positive
4739,4739,زهق اوي الله احي ما اذاكر حاج انسي تانيه هنلعبولايه امتحان,negative
4740,4740,هتاخد تلا ساعي,neutral
4741,4741,هههههههههههههه حبيب اقدر زعل الله مقدر,positive
4742,4742,اتار منار حلو فعل ايموشن بتاع ده معبر اوي,positive
4743,4743,دونيا سيرك مسرحي ناس كتير,negative
4744,4744,ينشبك حلم حلم,neutral
4745,4745,هاتولي رقم دعاء حال لازم تاخد نصيبكوا,neutral
4746,4746,ناس روح اشبه روح,positive
4747,4747,لازم قريب عرف كبير صغير حاجه لازم احتفظ نفس بس,neutral
4748,4748,صعب ناس كلي فاهم حاج مزيكا عد وبيعشوا حياه عشان ابقي مدرس موسيقي اخر,negative
4749,4749,بتمنيب عرف قيمه بلد,positive
4750,4750,متنيل,negative
4751,4751,الله كثر,positive
4752,4752,يا حبيبتشي يا مرو,positive
4753,4753,عيب بنخبيهاغلاططنه نفتخر مكسوفين ولاندمنين عيش حرام سايق,negative
4754,4754,ايد اقال معلش,negative
4755,4755,موحرام وين لاقي جبهه الله,negative
4756,4756,حب عرف سن مله زمن ظرف حب مساح شاسع خارج حد منطق,positive
4757,4757,لوسانتاكلوزمصري هيجيب هديه رخيص فقر جامل هديه غاليه اغنياء,negative
4758,4758,ياجدعان محاسبه دي وسخ الله,negative
4759,4759,عا فيلم اجل امرا,neutral
4760,4760,نفس مر اشوف ريتويت فيفوريت نفس يارب سمع كلام شيرين,neutral
4761,4761,خل مشعر نام وبال خالي محد سواك ضحك بكا حال مهو حال ذكري ثقيله نسا,positive
4762,4762,ازاي قدر تحدي نسل بلد مهم عميد دا رد اح نقص نسب نسم خلاص,negative
4763,4763,تحسبي نادم قلب نار غرام معذب سلا هوي كذب,negative
4764,4764,هرم اجل حظ هنسقط يا موز,negative
4765,4765,فاشل خرج نظام تحسين اختراع,negative
4766,4766,حلم حلم تارارا را رام,positive
4767,4767,طبع ايموشنموجب,positive
4768,4768,صوت صرصور حقل,neutral
4769,4769,مشكله بس موضوع تطور بقي نفس هانتفض هاخلص مذاكر امتحان هانجح كمانكسم خيالي واسع ياعني,negative
4770,4770,امبارح قول افترقنا طول حياه دي نهايه وانهارده بقي قول موش عاوز حد قدام اجاب سيره,negative
4771,4771,نفس تبني دنيا طعم تاني حاج تان,positive
4772,4772,فعل عاوز بدا صفح جديد حياه لازم بطل اقر صفحه قديم,neutral
4773,4773,صباح خير موجود حد ندردش معا معا,positive
4774,4774,فليطمئن قلب داخلي,positive
4775,4775,اتوه نظر رغم ثباتي,positive
4776,4776,غني اغني ما غنتش اغني بس طبع كيو مينا شيرين بس حقيني ينك تاه دعاء سباعي,positive
4777,4777,عاري وجد تدني مطلوب سرع تحقيق ولوثبت ادان فصل,negative
4778,4778,مفيش حد صاحي,neutral
4779,4779,الل اغفر مسلم اشفي مرض مرض مسلم انصر اهل شام فلسطين عراق يمن سائر بد مسلم,positive
4780,4780,اومال لون فاتح كد سكر مفتح ياعم حاطط معلق سكر اكتر,neutral
4781,4781,كلم تصرف صدف ممكن تغير كتير,neutral
4782,4782,ماد ما احتاج هتلاقيها,negative
4783,4783,اغاني تان بس فاكر حاج دلوقتي,neutral
4784,4784,ابد كذب حكي بكره صحي صبح بكير درس,negative
4785,4785,يا ميت لبوه ابعتيلي رقم دي,negative
4786,4786,احبك صدق ابعد ما جرح,positive
4787,4787,نسي الله انس نفس استغفر الله عظيم اتوب,neutral
4788,4788,شيء احب حصل وجب دفع ثمن ثمن دائم عمل صبر حب تضحيه سبيل تحقيق,neutral
4789,4789,ناس هتصحي ناس هتنام,neutral
4790,4790,قص مسلي فشخ,positive
4791,4791,يا ديني ضيحك هههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,positive
4792,4792,وطن علاء الغطريفي كتب تعذيب تحدث,neutral
4793,4793,همس كلام واصل,positive
4794,4794,هههههههههههههههههه معلش هخلكي تكلم زي حمار كد زي غله شجع هرد عليكي عشان انتي محروق دم عني ههههههههههههههه,negative
4795,4795,سرع تبوك تجي,neutral
4796,4796,ما تحقق حلم ماتنساش دفع دين قديم,neutral
4797,4797,سلمي صاحي تهيب,negative
4798,4798,اللهم اغن حلال حرام فضل عمن سواك,positive
4799,4799,سكايب كول ظاظا تلا ساعه نص عشان خلص سكشن تماني هنام وش صبح قح,negative
4800,4800,حابب تعب لان عشانك راضي غلب لان معا ايموشنموجب,positive
4801,4801,فني تمريض مشيط ابي بديل منطق تبوك وظيفه توظيف,neutral
4802,4802,ركعه الله استجاب دعاء,positive
4803,4803,يارب امنيهي حياه ابقي مشهور ناس تصور معايا يارب فرح,positive
4804,4804,ههههههه يسعدك,positive
4805,4805,ياريت بنون زيد تنباد حاج تعب,negative
4806,4806,ايوه بقي يا سلام كلام,positive
4807,4807,فرق حد كامرا تكلم اعاد يكدب اعلام مؤاخذ عرض,negative
4808,4808,حضره شايف هتبقي ازاي,neutral
4809,4809,حافظ صلاه صلاه وسطي قوم الله قانئ سور بقره,neutral
4810,4810,احسن بغل عارف اربي كويس,negative
4811,4811,هههههههههههههههههههه مسخر هههههههه موتني ضحك,positive
4812,4812,تسلملي يا شيري انتي احسن يا جميل وان شاء الله سن سعيد ايموشنموجب ايموشنموجب,positive
4813,4813,عملتلي ريتويت جميل,positive
4814,4814,حب حب شوق شوق,positive
4815,4815,قضي عاوز تعالج يتفسح جيب مواطن اخص شرف,negative
4816,4816,بلطجي هههههه طب خد بلطجي ايدك اقرب اسم شرط قدم بلاغ يامعفنه ههههههههههه,negative
4817,4817,فيلم مسدس,neutral
4818,4818,رسول اكرم محمد صلي الله سلم سؤل صيام اثنين ولد عظم ولاده صيام الله,neutral
4819,4819,صبحالوردلكلموجدين,positive
4820,4820,ابد تصوف حق عمل طاع الله علم اسلام,positive
4821,4821,باكي,neutral
4822,4822,صباح خير ممكن استفسار مشكل با اتصال انترنت ارجو اضاف ارسال استفسار خاص دام,neutral
4823,4823,يا اعط خشي ما بكي ذنب ثقه ما واجه صعب دنيا مبتسم ايموشنموجب,positive
4824,4824,بوركتم,positive
4825,4825,ارجو استمتع بمتابعت,positive
4826,4826,انتي ياب حافظ فاهم معندكيش جرجير ياب خافي نفس اح مصر رد,negative
4827,4827,احسن دعاره رد لمو رجل اتكلمو اح اشرف ناس,negative
4828,4828,فعل ماحدي سلم خنائه هههههه,negative
4829,4829,الله احد الله صمد لم ولد لم ولد لم كف احد,neutral
4830,4830,فضل سور اخلاص سعيد خدري نبي الله احد نفس يد عدل ثلث قرانرواه بخاري,neutral
4831,4831,زمن صحابه اثر فقر طاعه الله يسال ناس حاج علم عمل,neutral
4832,4832,سيب ياسوم يالا نام سيب نبح زي كلب,negative
4833,4833,كثير صحابه تابع متصوفبن زاهد تاركن اهواء دنيا اخره باقبه,neutral
4834,4834,جو ساقع جو ولج حاس جسم كتر ولج,negative
4835,4835,انتي مال امك انتي مفروض مشي عمل تاق ده,negative
4836,4836,تعب بقي يا نامي حت جو ده رسم كتاب يا جو يا معفن,negative
4837,4837,صباح مطرصباح رضي بماقدارصباح ابل زهرصباح فرح اخر,positive
4838,4838,صباحكو ضحك,positive
4839,4839,فعل عثمان عفان ما جمع مصحف دفه امر كتابه نقطه عمر نورالدنياهديمحمد,neutral
4840,4840,هاذ مكافئ دنيا مكافئ الله اخر,positive
4841,4841,فارسي معد حرب نصر,neutral
4842,4842,اعشق جنه,positive
4843,4843,استشهاد عريف شرط اصاب اخر اثر قيام مجهول استقل دراج بخار اطلاق نار ميدان سفنكس,neutral
4844,4844,الا استحق نفس مرحل قطع حياه اعاد نظر اصاب غنم غرم,neutral
4845,4845,صباح جمال رضوي,positive
4846,4846,صباح ورد مدين شيخ زايد,positive
4847,4847,لاريجاني عوده جوله اقليميه انسجام فكري واضح سوريا عراق لبنان حيال قضيه مهمه منطق,neutral
4848,4848,توكل الله يارب يامعين,positive
4849,4849,ايض وجد مصالح تنظيم حال تحرير طيار ظهر مصالح تنظيم قادم انسي تعاطف شعب اردني,positive
4850,4850,اعطي احد حق,neutral
4851,4851,صباح ضحك الله,positive
4852,4852,صباح فل,positive
4853,4853,جيش باكستاني اعلن مقتل مسلح غاره شن طائره حربيه,neutral
4854,4854,دنيا جميل معني ساميه جميل قلب غاليه بث امل شعر دائم ود محبهاسال الله سعاده,positive
4855,4855,حال بشر موت برزخ,neutral
4856,4856,مستحيل معني تعلم الله شي قدير,positive
4857,4857,تويتر صباح فل عسل ياسمين صبح مصبحناش,positive
4858,4858,غايتو شفق ما اظنك سافر,negative
4859,4859,شغل مفيش شغل سفر مفيش سفر نوم مفيش نوم,negative
4860,4860,عشان اخدك شارع مشي شارع مؤمن دا,neutral
4861,4861,فرع حلم زيتون,neutral
4862,4862,غضب ابلي عافي اوسع اللهم اعوز نور وجه اشرق ظلم صلح امر دنيا اخره ما نزل غبضك حل سخط,positive
4863,4863,صباح سكررر,positive
4864,4864,تزكر امتحان علم تجريبي صف رايح دارس بدا قصف نص سحب حال شرد جراي دار ينعن ايام,negative
4865,4865,اوقف حاجز ضهر بيدر نيجيري جرم ترويج عمل مزيف قويالامن لبنان,neutral
4866,4866,حق جهل فضل شلق كتب علم شيء غاب شيء ما جهل اكبر كثير عرف,neutral
4867,4867,موجز صحيفه عربيه,neutral
4868,4868,قمر منور,positive
4869,4869,اسلام ما خجل ما اضطر دفاع ما نتدسس ناس تدسس ما نتلعثم جهر حقيقه,positive
4870,4870,يارب يسعدك,positive
4871,4871,اللهم حفظ احب غبن سوء اللهم اجر مضل فتنه ما ابقيتنا,positive
4872,4872,اتصل اقض اجمل تركيا فايبر اتساب تانغو,neutral
4873,4873,حسد ياكل حسنه تاكل نارالحطب,neutral
4874,4874,كلام عنوان دائم ايجابيه تفاؤل اساس محب خير صباح خير,positive
4875,4875,ياعم ملعون ابو ابو اجع دماغ اهلي صبح قوم يابني شوفالك لعب,negative
4876,4876,وزيرالعلقمي ازم فتحوابواب بغدادللتتارالمغول احفاد ابي رغال رائدالعدروالخيانه,negative
4877,4877,يسعدلي هالصباح عيونكو حلو,positive
4878,4878,بقي اتن غراب,negative
4879,4879,ظهر متحدث معرفه معلوم تحدث انصات نصف ادب,neutral
4880,4880,صباح فل عسل ياسمين بق,positive
4881,4881,عاذ فلق شر ماخلق شر غاسق وقب شر نفاث عقد شر حاسد حسد,neutral
4882,4882,يانهار جهل,negative
4883,4883,شارع نيل جانب برج اتصال ساحه اخضر ايام منظم منتدي شاب منظم وصول رعايه انسانيه,neutral
4884,4884,اشبه حياه ديوان جديد شاعره ادهم دار ميري,neutral
4885,4885,انضم جماع غبي ذكر سيسي محمد زايد عبد لهوسينهار انكشف ظهر انتماء خرفان,negative
4886,4886,اللهم سهل الا ما سهل الله وفق طالب توجيهي ما يضيعلهم تعب دعوه,positive
4887,4887,حب جميل ياريتني ضل عاشق جمال حسن ده شبكه لارميلك حال كتر خوف ما نامي,positive
4888,4888,قبض عنصر ارهابي تدمير بؤره شيخزويد حمل امني شمالسيناء,neutral
4889,4889,تويبتقولههابينيوير احليتويبفي احلي احلي حاج حصل سن وان معايا دائم,positive
4890,4890,غرفهالاخبار متابع حرك مرور ازدحام شارع ميدان قاهره صباح,neutral
4891,4891,تسلملي يارب,positive
4892,4892,يوسف الله اتقي صبر الله ضاع اجر محسن ذكر الله قوي صبر عدل الله جزاء,positive
4893,4893,معلق مشانق صباح جبهه موت محني,negative
4894,4894,اللهم حمد انبغي جل وجه عظيم سلطان,positive
4895,4895,صباح خير اوسخ حاكم عالم,negative
4896,4896,وحش اوي بس اشكال مفيش دم,negative
4897,4897,اللهم اجعلني تواب واجعلني متطهر,positive
4898,4898,احلا عملاق,positive
4899,4899,سولفي اخجل صوت هديل حمام علم ليل ليل عافي سكون,positive
4900,4900,شارع جاردنز,neutral
4901,4901,خلص درس درس طبل طبل اهم اشي صحه صباحالخير,positive
4902,4902,عني حزين بيتنرفز مدايق ياربي عا,negative
4903,4903,ياايهالذين امن اتقوالله ولتنظرنفس ماقدمت لغدواتقوالله الله خبيربماتعملون,positive
4904,4904,اخر موعد تقدم مسابق افضل كتب,neutral
4905,4905,دائم منور دنيا,positive
4906,4906,هنشيل استثني احد,negative
4907,4907,اسكت دا بس قول اسم رتاح,positive
4908,4908,درس دين حمد الله عرف تعامل,positive
4909,4909,خير عني ما اصحي اوك اورتيجا دلعبنات,positive
4910,4910,اكرم رزق احمد افتكر شاف صوره,positive
4911,4911,جزيه جنه شاء الله هبلغه,positive
4912,4912,مجرد لس عائش ده دليل لس قادر عمل حاجه كتير,positive
4913,4913,صباح خير قارئ بواب شروق,positive
4914,4914,يارب عاذ علم نفع قلب خشع نفس اشبع,positive
4915,4915,سعاده حظ بخت قدر داخل نفس,positive
4916,4916,غم تجدد عصابه سام نخر غي عظمه مجتمع عتيق ما اسواما حدث نزيف فتل يومي قي شارع قاهرهمن فنل جندي,negative
4917,4917,عارف يش اغلب هون شايف حال شو,negative
4918,4918,اله ظالم,positive
4919,4919,معدل تغير سرعه نسب مسافه قاسي دقيق ساعه,neutral
4920,4920,حق عرف يا حبيب,negative
4921,4921,سعودي بدا فقدان اتزان عصبي فشل مخطط اسقاط اقتصاد روسي ايراني طوال اربعه,negative
4922,4922,دحيح نيل بس مستقبل ضاع امتحان بكره,negative
4923,4923,باراك الله جزي خير,positive
4924,4924,مصيبتنا تعظيم فكر شوي هنلاقي اح حاج اقهرذاتك,negative
4925,4925,صباح بغاش ياباشا مستني,positive
4926,4926,فيلم اخرج انجولي جولي تصدر شبكه تذكره معاذالكساسبه,neutral
4927,4927,محصله نتيجه ما بكر مبارح بس لازم بسط حال قدر امكان,positive
4928,4928,محمد عساف بطاقه حفل كبير ليل راس سن نفذ كامل,neutral
4929,4929,تايم لاين فشل طيب فين دحيحه,negative
4930,4930,نكد دا رايح امتحان وحد مشغل مصطفي كامل صوت عالي اوي ناقص,negative
4931,4931,تويوتا امكن زود موديل لكزس ولي اس محرك هيدروجيني مزيد,neutral
4932,4932,اشياء نحتاجها نتمناها ولا حصل ما قدر الله اللهم قدر خير ارضنا,positive
4933,4933,بقاء الله صحب,negative
4934,4934,عالم ارق الم ظهر مزيد,neutral
4935,4935,اسعد صباح,positive
4936,4936,تحكم مروري حرك مرور كثيف مدينه رياضيه اتجاه كولا وصول نفق سليم سلام,neutral
4937,4937,ممكن تعرف هالطيز حلوه,negative
4938,4938,بونجوغ مادموزيل,positive
4939,4939,ناتو قتل افغان خطا,negative
4940,4940,فرح لقاء الله,positive
4941,4941,اللهم ارزقنا بر قوي,positive
4942,4942,هادي بندور روح خانيونس سب غز انو شهيد,negative
4943,4943,محافظ قاهره افتتاح مركز تكنولوجي دعم تدريب اعاقه شاب منطقه عشوائيه,positive
4944,4944,غز ذكر حرب ما زال حرب لم انطفا,negative
4945,4945,نشتاق احد شد عالم خالي بشر,positive
4946,4946,راعي تراس صلاه نفس مطران دويهي ظهر,neutral
4947,4947,اراد توقف قلق بدء داي جديد نصيحه نعم متاعب سلم امر الله دخل سكينه قلب توكل,positive
4948,4948,فطر جاهز حبيب,positive
4949,4949,بنقدر عليو حلم بكره احسنماوردين رضو ما مسودنها شديد,positive
4950,4950,نجاح طعم نشو عرف الا ناجح يارب يارب,positive
4951,4951,الله وفق طالب توجي ما ضاع حد تعب فرح اهالي نجاح يا,positive
4952,4952,صباح خير سن سالم,positive
4953,4953,رائع,positive
4954,4954,اتندم ساعه ولي فتت جامع هاشمي,negative
4955,4955,بر غز ما دحش ضيعه ضايعه,negative
4956,4956,عظيم عظيم,positive
4957,4957,امكن انسانه وحيده وجه هالارض حد تعرف شب تغير اخر شي عارف يش,negative
4958,4958,يا مرايتي قلب تعب عنجد القصص,negative
4959,4959,مؤلم ناس قوي فكر صعوب ما مر,negative
4960,4960,ابقي تعالي,positive
4961,4961,وجد مخرج نفط داعش تركياهكذا جغرافيا سؤال وجد بصم نفط حقل عرف تحليل حدد مصدرهاين امريكا,negative
4962,4962,صباح مذاكره,positive
4963,4963,صح صديق,positive
4964,4964,ارشيف سفير فصل لبناني,neutral
4965,4965,عاوز معايا ايموشنموجب,positive
4966,4966,مركب مصفح قتال داعش,neutral
4967,4967,يد صغير فتش ممر تعثر طفوله اغتال جند,negative
4968,4968,لماذا دوله اسلاميه ذبح شيعه نصيريه,negative
4969,4969,اقام مغرب مربع ذهبي دوري شاب تبوك مبارا شاب صقوروشباب وطني ملعب مدين خالد,neutral
4970,4970,صعب دنيا كسب خسر اجل قسوه خان تذكر ترك اجل قم احتياجك وجد,negative
4971,4971,اليس نجم عربي نغم كليب حب حياه حقق مشهد,neutral
4972,4972,صاحب رفع راس نشر اوفي ميزان اكرم جناب زاد حق ناخذ اعطي ولانسمع نمام حكي,positive
4973,4973,اخير درس اينعم عربي بس مشكل,positive
4974,4974,يا عدي عالايام بندق باب كتير ليل قمر غيام غريب مشاوير خال منيب,positive
4975,4975,ضد عزل سياسي اخوان بس احب نزل انتخاب احمد عز رجل حزب وطني ينزلو انتخاب,negative
4976,4976,الله انتي اسم جوهر نت جوهر,positive
4977,4977,وفد اتحاد غرفه عربيه زار غرفه تاكيد توثيق رابطه محكم جانب,neutral
4978,4978,حاج حلو اكره فور,negative
4979,4979,نعمه وان مفهمتيش,negative
4980,4980,سئم انتظار طول طريق بق,negative
4981,4981,جيت اكلم ارجع كلي خوف قوله اكتب رسال هرب حرف ايموشنموجب,positive
4982,4982,يومكسعيدباءذنالله طيبهالقلب ربنايجعلفيوشكجوهرهولسانكسكره,positive
4983,4983,احسان تعامل انسي ندم لحظه اسعد احد لم استحق ترك اثر جميل حياه استمر,positive
4984,4984,خير سعاد سن هجري سعيد,positive
4985,4985,اهن دائم محتاج زنق بس,positive
4986,4986,الله وفق يا,positive
4987,4987,ظن رزق يا قوه ما اكل عصفور شيء نسر زال دنيا لاتدرياذا جن ليل عاش فجر شافعي,positive
4988,4988,نمي ثقافه متحفيه طفل رعاي قطاع فن تشكيليه,neutral
4989,4989,حاضر,positive
4990,4990,شيتتمنيصيرفي اهتمام ما خدم مواطن تعليم صحه بنون تحتيه بناء مستشفي قري مافي مدينه,positive
4991,4991,تعدي ايام تحلي تحلي,positive
4992,4992,صلاه انهي فحشاء منكر عني امل نتعدل اهوا,positive
4993,4993,اه يا بلد,negative
4994,4994,صباح خير سعاده سعيد,positive
4995,4995,غبي خلص استسلم,negative
4996,4996,فريق دمنهور استانف استعداد مواجه زمالك غد اثنين قياد مدير فني محمدعمر,neutral
4997,4997,ميم سور غافر,positive
4998,4998,حريرينفتقد غياب شطح رمز رمز ودع حوار استسلام ياس استنباط حل,neutral
4999,4999,يا جماع عالانستجرام يالا انشرو حساب شيرين ايموشنموجب مكملينمعشيرين,positive
5000,5000,حب مسامح,positive
5001,5001,حب الله يا,positive
5002,5002,فراشه عرف لون جناح بشر عرف مدي روعه عرف مدي روعه بشر عرف مدي اهميه روعه,positive
5003,5003,دعمهيثمالعبدالله كلناهيثمواحناقدها كف نبي دعم هيثم صوت هيثم محتاج ويب قف مانبي اطلع رايم,positive
5004,5004,اتقل صلاه عمل عمل صلا صلاه مقرون نجاح افلح ايصلي,positive
5005,5005,اومال ضاكتوره بقي يا حسر مسم,negative
5006,5006,خالدمشعل شارك مؤتمر حزب عداله تنميه قوني تركيا وسط هتاف حماس فدي روح سقط اسرائيل,neutral
5007,5007,اعلم حق اراد وجه الله بد اثر رد,positive
5008,5008,نبتل ذنب نفيق,positive
5009,5009,صباح صداع,negative
5010,5010,ابعتيلي رابط,neutral
5011,5011,امول طمنيني شن شعور مرتاح,positive
5012,5012,بسم الله ماشاء الله رينا حفظ,positive
5013,5013,انساني قت جريم,negative
5014,5014,يارب توفيق,positive
5015,5015,بيع تولي بيع سلعهبمثل ثمن اشتري بائع نقص زياد,neutral
5016,5016,مارك شماليه,neutral
5017,5017,اهيف وهبي نفي خبر خوض سباق رمضاني مل محيط خليج عالم انتظار,neutral
5018,5018,اتصال رقم طارئه شكوي مخفر تابع وقع مكان اقامه نطاق اقليمي,neutral
5019,5019,عيش حياه عيب وه يا,negative
5020,5020,خايف لاتكوني بتاع,negative
5021,5021,صباح ور ياسلطان انتظار نار,positive
5022,5022,تبي الح اجيك,positive
5023,5023,عني نوم حل ردو بس كد هسقط,negative
5024,5024,مشعل طهران قريب كتب داود رمل,neutral
5025,5025,صنع سجن الهوا دخل بارادتك وادي حبيب نفس ماسالت فين حط,negative
5026,5026,طب يعتقلو,negative
5027,5027,الله تعالي كتاب كريم ذاكر الله كثير ذاكر اعد الله مغفر اجر عظيم,positive
5028,5028,بحت سر اتسع قلب سر هؤاك,positive
5029,5029,حد داعي,negative
5030,5030,قوم نحرق هالمدينه,negative
5031,5031,هوي ايموشنموجب,positive
5032,5032,صباح ورد,positive
5033,5033,وصل مرحله ماقبل اخيره نضوج دفن حزن وساده اصحي نادي مهمه حياه لذي,negative
5034,5034,اختبار قادم اسال الله توفيق يريني يريكم درجه ما اسعد نفس تنشرح صدر توفيق,positive
5035,5035,ودع سلفيه ليبيا عارض خروج مؤتمر وطني ولي امر صادق غرياني امر محاصره سلاح,neutral
5036,5036,شاف عاوزانا عمل واح اتفق عمل شيرين مكملينمعشيرين,positive
5037,5037,لس هوصل رساله التوي مبتتكتبش كتر بطء,negative
5038,5038,اقبال النهارده تاريخي يافندم ايموشنموجب اح مستنين دلوقتي ايموشنموجب,positive
5039,5039,دنيا تسوي حزن ذر ما تالي تابوت قبر عمر مضي حلو مر موت حق قابض روح مامور,negative
5040,5040,ناس راي جاذبي تري نفس,positive
5041,5041,غمضه خوف ناس يشفوك مخبي,positive
5042,5042,غالب احب تامل اكتر تكلم,positive
5043,5043,يومكسعيدباءذنالله اهلابكصديقهعزيزه,positive
5044,5044,حد فاكر نفس ناصح اهبل عامل باسورد الفيس بوك بتاع رقم موبايله,negative
5045,5045,مصدر بروتوكول تعاون دراس موت مفاجيء روضه مزيد,neutral
