,Unnamed: 0,tweet,sentiment
5409,5409,محمدشاهين ايوا بق الله عسل ياشاهينو وانسان ماتكون فن ياصقر عرب,positive
5410,5410,دول مكسح الله اقول زمال واهلي رفا ناس تتخانق دهي فرح الاهلي اتغلب اهل فرح زمالك تغلب حاج كسف,negative
5411,5411,جو الج دور,neutral
5412,5412,شكر يا لبي,positive
5413,5413,حسن برد,negative
5414,5414,انهارده محمد سيراج لق الفانز زعل عش مقعدش مان هنعمل حفل وهجيبهلكم قريب جدا,neutral
5415,5415,ولي حال عامل حفل غمز كاهم لاد صغار ما احتفل اد طلاب ستار اكادمي,neutral
5416,5416,ياريت حمير بيكتبو انجليزي حروف عرب عرف لاغ حروف تتكتب باه بدل جهل دهي,negative
5417,5417,اهم عبلهكامل الضفدعكيرميت مرتضيمنصور,neutral
5418,5418,جمل نساء دنيا الزوجه الصالحه,positive
5419,5419,اتفخت النهارده مستنين كره هيحصل ايه تالته,negative
5420,5420,لاتبكي شاء ذهب ذاهب حب موت لايعرف مذاهب,neutral
5421,5421,مبحبش سؤال كلم دهي بس مكان اشرح هجاوب رغم ترجمه عني اشرح بس الكلمه نفس غب,negative
5422,5422,يا جماع الله كبر كلام السياسه,neutral
5423,5423,اهلاوي ولازملكاوي اعلامي كويس شاخ,positive
5424,5424,معنديش وسخ خلي فرح فرح حد بايسط طريق,negative
5425,5425,معلش الله اقوي احمي,neutral
5426,5426,ليث ابتسام واشراق دود ايموشنموجب ايموشنموجب,positive
5427,5427,ساعه الشات ايموشنموجب,positive
5428,5428,انتي سمك ايه,neutral
5429,5429,نهايه ونتمني الله تكون سن سن خير حب منا استقرار تحسن احوال يارب,positive
5430,5430,ماش مهم حد فا لاه خلي حد مهم كنت بحبو,negative
5431,5431,تحدث مكتمل الرجوله تحدث وجه هاد,negative
5432,5432,جمهور الاتحاد النهارده حضرماتش الباسكت بتاع اهل ضرب اللاعيبه محمود طاهر منع جمهور اهل حضور يد باسكت بيقبض جمهور,neutral
5433,5433,حلي حاج دنيا تحصل حاج نفس فجا فرح متع تبسط تفصيل ممكن تبسط ارابيسك صبح خير,positive
5434,5434,زي الملايكه تشوف وردايه حلم قطف,positive
5435,5435,هههههههه قلب الام حبيب,positive
5436,5436,انام اختار,neutral
5437,5437,وازي بليززززززززز بلغ سلام محمد صبح قرا رساله ابي تويتر باع,neutral
5438,5438,عمر فيما فن,neutral
5439,5439,سباك وجي,neutral
5440,5440,قلب اتخذ قرار بيناسبو,neutral
5441,5441,بيوحشني صوه هامس بسرح تهامس صوه يتلامس,positive
5442,5442,كفر حت استخسر اقول كام وثلاثين,negative
5443,5443,ارحمنا نقط سكات,negative
5444,5444,سمع اتنا بضيعني بترجعني وعايز حبس احلامي انتا قضي اتحكمت طب ولي ايه احنا جيل شايب شباب,negative
5445,5445,ماش وحد,neutral
5446,5446,سلام,neutral
5447,5447,طب طلع غل ايه,negative
5448,5448,كويس جي ضي شوي قلا شحن روس الكهربايه باش منقعدش حوش مكان وين هرب ضي شعر احباط شديد وين هرب ضي فتر طويل,negative
5449,5449,سلام,neutral
5450,5450,الافضل تعيش ادعي اعاش قدر اقتراب اقترب نتا مشاعر وز تسريبالشرقلمكتبالسيسي,neutral
5451,5451,هكلملكالقاضي قض كلم ممدوح شاه قاتل افل عقاب ارض تسريبالشرقلمكتبالسيسي,negative
5452,5452,كالغذاءتحتاج دائم كالدواءتحتاج كالداءلا احتاج ابدا مصطفيمحمود حب كون رقم دهي شاخ,neutral
5453,5453,عايز انيك جميل,positive
5454,5454,قن مكمل عرض تسريب,neutral
5455,5455,انتهاء عرف,positive
5456,5456,كلام دا مستحيل لان كد نتا ممكن زمن لور,neutral
5457,5457,قر عمل ناس,negative
5458,5458,خلص صلت فكر شكر لان اثبتلي مليش حظ,negative
5459,5459,ياسمين رائع تجنن دي علا الموهبه,positive
5460,5460,شاء الله العمليه اتم خير تقوم بالسلامه بقي زي الاول حسن ويباركلكو,positive
5461,5461,مؤلف مسئول كره هتكونها عني,neutral
5462,5462,قهر بيقول اخر اغنيه الله نعم وكيل,negative
5463,5463,مشدلتلك,neutral
5464,5464,قصد مان بيتجاهل شير,neutral
5465,5465,سايبه الموب فاتح لاب دلوقتي كره,neutral
5466,5466,شايف انها محتاج دكتورمسالك ولي علاج حساب احيا مصر,negative
5467,5467,قت بلد حور محدش عارف دنيا ماشي ازاي عارف بتنجان استغفر الله عظيم يارب اللهم ارنا حق حق,negative
5468,5468,ما وحش يا دنيا,negative
5469,5469,شوف ميركل طالب مساواه معلم,neutral
5470,5470,بوي صلاح,neutral
5471,5471,حوار خوله نسوان,negative
5472,5472,بدايه صباح سال اله اكتمل قهر تعب قلق حزن خذلان صبح صبح يارحيم,positive
5473,5473,صاحب مصالح جارح مايسديش شال الازمه وجي مالح متحسيش نهو زم عيش ملح اتباع صبح خداع,negative
5474,5474,محمود عثمان خالد غندور تليف,negative
5475,5475,شرف مصر يا قبط يل كام ريتويت مان عط محمد شاه,positive
5476,5476,امين يارب,positive
5477,5477,الاخوان قن ترك معتز مطر ارمي عضمه للنوشتاء ولع الليله,neutral
5478,5478,مرحب,neutral
5479,5479,لم حل حلي محل حال حال حال حال,negative
5480,5480,سن فرد ستر,negative
5481,5481,ماش مظبوط,negative
5482,5482,عاقل اضاع قارب عبر نهر بني حائط احمي نفس فيضان,neutral
5483,5483,كلام مان شر احيا ختا صديق,neutral
5484,5484,كفايه صدم يا كلاب,negative
5485,5485,بل بق كلب دهي بيقول عبيد البياده عبيد مرشد باع خرف عني,negative
5486,5486,بطل,positive
5487,5487,ازم الشواب خرب اسامي الاكلات,negative
5488,5488,هيفضلوا اهر ولول ويمئمؤا احن ماشي طريق وهننجح الله الانكلاب ترنح,negative
5489,5489,ناس ماشي مبدا انتا حالك واحنا برض حالك,negative
5490,5490,كريستال الدره الشقيه الفين سلام احيا,neutral
5491,5491,لطف خف ايموشنموجب,positive
5492,5492,تقطع جوايا نسي طعم فرح,negative
5493,5493,حلو مرار عيش رض ايموشنموجب مولي,positive
5494,5494,ادعولي يا امتحان الاتنين,neutral
5495,5495,هنام,neutral
5496,5496,روح الاهلي يا محمد يا ابراهيم بقا سلم اينو صبر طارق سعيد محمد صديق وصل شاء الله,neutral
5497,5497,نادي اهل دا ريق جبار زي الاعصار ولع نار,positive
5498,5498,اه ماهي نازل علشان عيد ميلاد مان سمع لاه استضافه مصر سي سي روي,neutral
5499,5499,طلع نسي ماش حل,neutral
5500,5500,جمال غندور هدف مبار زمالك ماتش نبا صحيح ضرب جزاء زمالك صحيح ضرب جزاء نبا صحيح جبي طرد حمد,neutral
5501,5501,حساس وحش اوي تحسي بتخسر بتحبهم تصوير البطئ,negative
5502,5502,سقط سقط سقط,negative
5503,5503,اليلو دراجونز حضر ماتش الاسماعيله النهارده,neutral
5504,5504,عارف حالك باس ايدي مكا خله,negative
5505,5505,ناك ناك,negative
5506,5506,قاطع,neutral
5507,5507,البوس حاج ممتع الصراحه حاج حلو شاخ حلو حاج هرم الاكستوسين برد الافراز نسب زاد جسم احيه دا احساس,positive
5508,5508,ماش ندمان عكس كفايا عني دلوقتي بعيد,negative
5509,5509,اختفاء حل نيهههههههه,neutral
5510,5510,اكتري حاج ممكن خسر حد نهو ميصدقنيش نهو كذب كلام قول,negative
5511,5511,اخخخخخخخخ,negative
5512,5512,يارب عرف غشا الدعوه دي مابيجليش قلب ادعي,neutral
5513,5513,احا تسريب تان,negative
5514,5514,سن وانتوا طيب وسن سعيد عليكوا يارب دايم متجمع المحبه,positive
5515,5515,خبريغطيعليالتسريبات قبض قاتل سعاد حسن,neutral
5516,5516,تويتر ناس متقدم الفيس ناس تلاه سن ضوء حاج,neutral
5517,5517,نبي عرف شان قص شبك ليبي,neutral
5518,5518,عهد الله حبيكه,positive
5519,5519,سلام قلب,positive
5520,5520,موطنيهو البطانيه جنب شاحن موبيل,neutral
5521,5521,نفس صات,neutral
5522,5522,ما نتا موجود لاه ساكت دهي,negative
5523,5523,مطلع رس صال مطار قدام ايه جمال دا,positive
5524,5524,عمل ما بدال,negative
5525,5525,كلمهتقولهالشخصمزعله خبط دماغ فالحيط,negative
5526,5526,خبريغطيعليالتسريبات ظهور لواء عمر سليم حدا شوارع ليل مسا,neutral
5527,5527,بيدور بيتجاهلو احب,negative
5528,5528,خارج شوي موبايلات,negative
5529,5529,الدمعه هتفر يل يا وفر نتا دا نتا بتضربوا قدام,negative
5530,5530,الينت ايه رق نضافه,positive
5531,5531,ياريتك,negative
5532,5532,ولد بنعازي كفي عارف الصح خطاء عارف امعمر حقير نهو عافس الحقراء ليث,negative
5533,5533,الله اشفي,positive
5534,5534,وانا ياريه اراح وانا اريحك,neutral
5535,5535,ما ياما غلط كتيرر,negative
5536,5536,ادم خطائون ملحد ذوي دق,neutral
5537,5537,كنت مجتهد نسيان صدف اعاد وراء سن,negative
5538,5538,ولي ساعي جرب فتح معش فتح,neutral
5539,5539,حرام,negative
5540,5540,ما عرف عالم,neutral
5541,5541,موطنيهو عرب مصر عمروعمروسي مبدع,neutral
5542,5542,هوايه تفال مرتفع,neutral
5543,5543,اشخاص نحنوا خسر مواقف غربل,negative
5544,5544,ارابس غوي تالنت حلق زيتون,neutral
5545,5545,خسسسسسساره طلععع,negative
5546,5546,عيب ماش ناس تطرح افكار مختلف عيب اعتنق ما امر مسامع تنقيح هان نفس,negative
5547,5547,هوي كره نقول ذكر,negative
5548,5548,ادي بال مل قمر لسم نزل,positive
5549,5549,نهار اسود ماش ممكن صدق والل اروح,negative
5550,5550,ماعندكيش ياست,negative
5551,5551,اه اهلاوي عرف,neutral
5552,5552,ذكر مينفعش تتقال حد ماش عش غلط عيب تافه بس عش حلاوه عمر ما حد هيفهمها,neutral
5553,5553,وفي خلاف الاخوان والاسلامجيه نفس فكر راسمالي حضر ماش خدي بال,neutral
5554,5554,قل متا ترسم قلب جراح صبر ما قوي افقدتني ما احتوي,neutral
5555,5555,شهاد حق بدايه بدايه طريق حق نور تميز نجاح عطاء سال الله حرم وجيه نار كماعهدناكم كنتم مازلتم,positive
5556,5556,ردي صمد لحي ماس,neutral
5557,5557,ديما نقوللكم ناس كثر اكتئاب تمني انخلقوا حيوان ما حد صدق,negative
5558,5558,ترتيب اولوي,neutral
5559,5559,اسئله توضح معاناتي,negative
5560,5560,الله حكام دول محتاج معجز سماوي علشان يتعدلو,negative
5561,5561,ماش نا در ظلم محمد خوي,negative
5562,5562,بليز بيحب دعاء صات نسب قليل شدو لهم دعاء سباع,positive
5563,5563,تسريبالشرقلمكتبالسيسي عجب جمل معتز مطر النهارده مجرد بدايه سلسل تسريب لاس هتتذاع دي فيل وحد نهم سرب لااراديا,neutral
5564,5564,سلم,positive
5565,5565,بلد اسيبها اتخلي جنس مستحيل,positive
5566,5566,نو حاقد,negative
5567,5567,نتا بالصحه والسلامه وسن عز نصر جيش مصر شاء الله,positive
5568,5568,نفس اعيش ايام زمان,negative
5569,5569,اقترب كذب,negative
5570,5570,صعب اوي,negative
5571,5571,تسريبالشرقلمكتبالسيسي اسوا ما ورد تسريب الحاجه تلاه اختصر قيم الانسان عسكر,negative
5572,5572,سر نتا ما نوي اكتشافه,positive
5573,5573,طيب باج تيس,neutral
5574,5574,بد نومه,neutral
5575,5575,بوم الليله معلق معا انهارده اوي,neutral
5576,5576,عشم طلع فاضه بتبقي كبر مقلب ممكن تاخده,negative
5577,5577,نفس كلام بس تويتر بس تقريب بيضيع جامد نفس ماش عارف ابتدي قفل متا بدل ما زهق در,negative
5578,5578,احساس قوه تان احنا عايشينها دي,neutral
5579,5579,بس انتا برد كلب,negative
5580,5580,اصاب عشق,neutral
5581,5581,محمدابراهيم ماش خاين ماش خابن بيكر الاهلي ماش حصدق استحال زمال,positive
5582,5582,يا مسكين الله انام اقراي المعوذات نامه,positive
5583,5583,غالب استقرار بيت,neutral
5584,5584,وقع حب الانثي ترانيم تناغم موسيقي الطبيعه استطاعه ياادم قول لاتتردد احب تسمع لوم,positive
5585,5585,ممكن مناطق معين,neutral
5586,5586,مشكل محتاج مساعد,negative
5587,5587,برود فينه هالايام برد الاربعه كانو يعزفوا سفين تايتنك غرق ايموشنموجب,negative
5588,5588,جهل احق رابط متين فئه المصابه رص صف ضد اعداء وراء جدار حال استعداد دائم بدء قتال,negative
5589,5589,يارب الكليه تولع صبح الامتحان,negative
5590,5590,ما علاج مرض قلوب,negative
5591,5591,دور كلام صعب نوع انواع تمثيل,neutral
5592,5592,يارب جوف ارض اموات عد قدر ارحمم برحمت غفر لم وسع قبور سنم سيح جن مير شير ند,positive
5593,5593,وسخ ماجد سام عني بيحتفل هدف لوادي جل نادي دور عامل اعلان اهدافهم جاب زمالك زمالك بيوجعه,negative
5594,5594,تحسي جود زي بقي حسن,negative
5595,5595,سال حكيم اقبح بخل نعم كريم تحدث احسان حسن,neutral
5596,5596,ضايق طريق دي بتوترني بتاخد مساح كبير تفكير,negative
5597,5597,سبوع توي كانو كبر فتر ضياع عش حاج غلط,negative
5598,5598,محمدشاهين ليثالمصريالسادس كنزهحبيبهالمصرين كنوز عايزينك تنور مصر قريب احيا مصر لاهل جزائر,positive
5599,5599,يا ناطر التلج ما دكن,neutral
5600,5600,يا عم عارف طب حاول افتكر ما افتكرتش اشوفك هبقي قلا,neutral
5601,5601,اقول حب انزاح ظلام عمي سلام اغني زهر,positive
5602,5602,اومال يابنتي احنا نواينا صادق بس حلو الهاشتجين دول عجب كنزهحبيبهالمصرين ليثالمصريالسادس,positive
5603,5603,اتفرج فيديو طب كشف ستار حال انتحار مصر شاهد فيديو,neutral
5604,5604,نعم الاسلام اشي قدر ثمن حمد ايموشنموجب,positive
5605,5605,بتضحك حلي عمر جاي,positive
5606,5606,ماش بتبقي زي ما احنا شايفنها,neutral
5607,5607,ماش هنسي عملتلها ادد الفيسبوك عملتلي بل ما عمل اكسيبت,negative
5608,5608,ماش اقول نهو الاموات سمع,neutral
5609,5609,هتاخد زمن زمن,negative
5610,5610,شكا اهاتي اه واهي اهاتي اه قول يادنيا خد هاتي خد هاتي دهي مغني المغنواتي,negative
5611,5611,صباح ورد حمد حب سكس حب زمالك الرضاعه حت كاس,positive
5612,5612,ماش مبين حاج عمال بتتالم ماش مبين بس دمع كتر شهي علم,negative
5613,5613,عدل ميز خلق الله,neutral
5614,5614,ضحكه بس وحد قصيد شعر,positive
5615,5615,طب معلش يا جماع جرب بس كوي زيس توي ويز الفي بس راع دول مرعاوش حاج راع شمس حت,negative
5616,5616,الله حمد عددخلقه رض نفس وزن عرش مداد لمه,neutral
5617,5617,امتحان الابواب,neutral
5618,5618,ذنب ناس تخلص ناس تان خالص,negative
5619,5619,بيقول بص عايزا جزء تثبت,neutral
5620,5620,حاج حرام بتبقي وسخ مغري,negative
5621,5621,الاغنيه هز قلب تنزل دمعه تقرب يترفعلها القبعه,positive
5622,5622,فرنسه مبتفرجش باريس سانجيرمان عش لويز وابرا بس,neutral
5623,5623,سمط شعور قعد مضايق تفتح الكاميرا الاماميه غلط عني ناقص هموم,negative
5624,5624,تسلم,positive
5625,5625,تحف الصوره ايوه دهي وجع ابيض اسود,positive
5626,5626,طب ما رول منتج انديمول كلود بتعتبر مسلسل وبتتحكم احداثه مر ادونا شهور تصرف,neutral
5627,5627,احب ادعو اعيش طول عمر دادو ايموشنموجب,positive
5628,5628,عايز حد كوي عايز فضل يا اسباب دور شف اعرف لقي خد غياب,negative
5629,5629,يسولي حساب ماسنجر بليز ناطر,neutral
5630,5630,تصبحو خير,neutral
5631,5631,عملتيلو,neutral
5632,5632,اللهم اسالك موجب رحمه عزائم مغفره,neutral
5633,5633,رفض نزل مستوي عرف فرق شاسع تكبر ترفع ترفع شيء اشبه نصيح صغار اياكم اولاد شوارع,negative
5634,5634,مني حظ جت داري اعد نتا عمر اعيشه جديد,positive
5635,5635,بس باين هلب لبن,neutral
5636,5636,سمو زي ما كوي علاق صداق حب جنون ابوزيزو,positive
5637,5637,ممكن اتصل رقم نفس رقم قروش للمكالمه تاكد تسجيل بيان خط يا محمد,neutral
5638,5638,هيطول سرع اقصيه نتا حلو,positive
5639,5639,تعليق اطلاقا عني,neutral
5640,5640,حب ناس بتدعيلي اوي ايموشنموجب,positive
5641,5641,الالحاد بق موضه,negative
5642,5642,حاس ماش متاكد,neutral
5643,5643,اوعي نسي انه تدينتدان,neutral
5644,5644,صاحب قرب لاك هلك,positive
5645,5645,هنالعاصمه ميس حديد تودع عبر,neutral
5646,5646,دي كيوت خالص عني ماش بتحبي كيرمت,neutral
5647,5647,هتمسكوا خناق مصر ماش كن حبايبكوا برنامج الله غدر,negative
5648,5648,عرب ترحيل مساج السياسين انهارده اسكندريه صوت السرينه صوه جو بيقولوا ثور ثور ثور,neutral
5649,5649,فيروز ليالي الحزينه,neutral
5650,5650,احساس حلو تطلع هدوم بتاعت شت تلاقي كنت نسي شت فات,positive
5651,5651,كويس شاف شكر,positive
5652,5652,زم ما اثقل وزن ظهور اكتاف كبر ثقل حمل انحني كثير,negative
5653,5653,الصلاه يا عباد الله,neutral
5654,5654,كور الشماليه اصفي اوباما قرد حرمان الانترنت,neutral
5655,5655,نتا تعاطي نوع انواع مخدر,neutral
5656,5656,الامبالاه,negative
5657,5657,يا جماع لبت عني رهيب,positive
5658,5658,ما انحبش محمد هنيدي,negative
5659,5659,عامل نفسههم بيحبونا اح عامل نفس مصدق بنستهبل,negative
5660,5660,رجل استحق ابكي اجل تصدق نهو حزين فراق دائم بديل زار قبان,negative
5661,5661,ههههههههههه مافيش جو,neutral
5662,5662,تصرف طبيعه حسن حاجهمش مضطر تثبت حاج لحدمش مضطر تثبت حاج لنفسكمش مضطر نكي عمل حاج عش نتا متصالح نفس عجب دهي,positive
5663,5663,حب الاجنده المتقسمه ايام برد ماش ورق كبير جدا دي بس مبستخدمهاش وبحتفظ باه زي ما دهي جديد,positive
5664,5664,امطرت سماء حر فتح عبيد الشمسيه,negative
5665,5665,قلب معتقل افتقد شد الحريهلروحي,negative
5666,5666,خله السيسي نفع,negative
5667,5667,سمنود ابتعد زفه دسوق حبايب انتفاض فرق قاع القسمالثالث,neutral
5668,5668,تويتر سناب فايبير مرض جدي قعد معش تقدر قعد بل,negative
5669,5669,انتقم ظالم معتقليالاتحاديه,negative
5670,5670,صور يا عم,neutral
5671,5671,سفار كويت,neutral
5672,5672,لقاء لاه البيدج بتاعتها,neutral
5673,5673,قوي الله,negative
5674,5674,متقنعنيش نكي بتحبوا نت منغير متشوفوا شغل منتدي زهر الخليخ دا,negative
5675,5675,مشكل احنا عامل نفس فاهم دين صاح ماش عارف اننا حاول حت فهم ماش هيكون دا حال ربياصلحشانالامه,negative
5676,5676,اسعد اجمعين امين يارب,positive
5677,5677,ساكت حق وسخ,negative
5678,5678,مصر صب حلواني خريج اداب,neutral
5679,5679,الاهتمام جمل ثمن شيء هدي احب,positive
5680,5680,يخليكي يا,positive
5681,5681,كره بيكتب باي جميل رود صور حاط عيون رومانسي طلع الاخر خوان كلب زعل منه عش شتم طز,negative
5682,5682,يا عدل احكامك يا تلم تسريب كفايه فضيح ريح قت معفن وفايحه خلاص,negative
5683,5683,نظر سلك تدقيق جهلاء بل حكماء,neutral
5684,5684,قصد سانت بتاع,neutral
5685,5685,ذكر فا صحبه عيد ميلاد صحاب تان,negative
5686,5686,حت بيقدرك هيعرف نكي متدايق ماش لازم كلم علشان عرف,neutral
5687,5687,عقبال باقه يا,positive
5688,5688,اللهم شرح صدور بالقرءان اللهم نور قبور بالقرءان اللهم القرءان شافع,positive
5689,5689,محمد شاه اغني هان ود عبد وهاب اغني هوا مان اغنيه لمصررر,neutral
5690,5690,ما شاء الله خلي جميل,positive
5691,5691,جمل الناس شوفتها حياتي الله حاجه صغننه ته ايموشنموجب ايموشنموجب ايموشنموجب باركشينهاي ايموشنموجب ايموشنموجب,positive
5692,5692,ماشي ضهر حاط,negative
5693,5693,امعلم,neutral
5694,5694,عارفين احنا لاه جيل مكتئب عشان عرفنا حاجه حقيقتها در,negative
5695,5695,اداء نسي النتيجه بقي ولس زار مالديني تعليق فوز منتخب مصر منتخب ايطاليا,neutral
5696,5696,الله سمح دروب,neutral
5697,5697,سم امتحان انهارده,negative
5698,5698,بتعند معي حاول نتا احتوي تخلي عمل نتا عايزه بس مزاج,neutral
5699,5699,طلب حسام حسن اداره اتحاد سكندري تعاقد لاعب تدعيم صفوف فعل تعاقد اتحاد اعاره شهور زمالك,neutral
5700,5700,قلم اتكسر ايدكو جن,negative
5701,5701,ايه,neutral
5702,5702,سماء ممطر طريق مسدود,negative
5703,5703,اتحاد كره مصر نادي مصر بورسعيد,neutral
5704,5704,هههههههههههههههههه,neutral
5705,5705,لاه بس,neutral
5706,5706,شاء,neutral
5707,5707,غلط مطبعه الواد صاحب كلب غغط عد صلحلي,negative
5708,5708,كفه رز ايموشنموجب,positive
5709,5709,مان عط هنلعب سو بالترند اسئله مان هنشوف مان جمد ميناويه عارف حاج مان بالاكاديمي لازم الاجابه تاق,neutral
5710,5710,وفي حاج دي,neutral
5711,5711,اوسكار حسن,positive
5712,5712,جمل احساس كون الله,positive
5713,5713,اللهم اجر مصيب خير,negative
5714,5714,عمل كويس حمدلله عد,positive
5715,5715,وطن متحول جنس ولد تراجع اجراء العمليه خضوع جلسه علاج نفس ملف,neutral
5716,5716,اللهم رحم اتم غفران,positive
5717,5717,حس بامان امل نطق حروف اسم ساعه موت ترجعلي روح حاج نفس ياما حلم باه خد حبيب حضن قفي زم سمير,positive
5718,5718,تيجي للفاينل حس وفي حاج غلط وفي هعوض دهي,negative
5719,5719,ابكاني كمد قهر,negative
5720,5720,كاعادتك تصنع حروف كلمات غايه الرؤعه,positive
5721,5721,اسماء حمد خد معي خد سن مستوعبتش عد علا نظام دهي ماش هيكمل سن ويارب ما كمل سن,negative
5722,5722,سمع اقول ايه تطويل المحكمه,neutral
5723,5723,الاهلي هيكسب فرق سكور كبير ناك,positive
5724,5724,صاحب الضربه الجويه الاولي دهي قرار رئيس انور سادات عاطف سادات قتل حرب اكتور,neutral
5725,5725,فالجامعه ما,positive
5726,5726,ماشي مري يا افندم,neutral
5727,5727,انرتي سمائي وباقات الامتنان مرور مشرف منه باق ورد سلام,positive
5728,5728,مان عط ايه دا بق دا بق دا بق دا,positive
5729,5729,جمل,positive
5730,5730,وقف سلم كنت هحذف منشور لقتكو حذفتوني شكر كوي,negative
5731,5731,طالب اجتمع حب طب ويطالبو فانزاتهتم تصويت لاه محمدشاهين ليثالمصريالسادس كنزهحبيبهالمصرين,positive
5732,5732,طالب وحيد تاريخ ستار غن لهحات لغه مختلف بدع محمدشاهين ليثالمصريالسادس كنزهحبيبهالمصرين,positive
5733,5733,جاريدو بيجرب,neutral
5734,5734,مكان معرص ناس عارف مكان معرص رض بنقعد موت جلد الذات الله,negative
5735,5735,جاه قلب دهي بيكايموشنموجب,positive
5736,5736,كره بتتكلم زي الولاد عامل نفس عبد موت نتا مقرف اوي كره,negative
5737,5737,ساله نتا مصر هاتقلي ايه هقولك قدر الله ماشاء,negative
5738,5738,محمد جند والاستاذ ابوجيكا ماش سامع صوت عني نار برد خلاص ايه,negative
5739,5739,صغر طالب سن تاريخ ستار ياخد لقب محمدشاهين ليثالمصريالسادس كنزهحبيبهالمصرين,positive
5740,5740,ياغيابهم ليت تذوق غياب,negative
5741,5741,حاجهبستفزمنها تجمل,negative
5742,5742,مان عط مين اتاخرت لاه يا مان,neutral
5743,5743,كلام اكيد,neutral
5744,5744,حاجهبستفزمنها حمد يونس ياخد اجازه برنامج,negative
5745,5745,مان عط عط جبر اتابع سيزون,neutral
5746,5746,تسريب تخلو فبرك حاول طمس ادعي اخدع صدق الا يهود استحب خداع,negative
5747,5747,الحاله النفسيه زفت دي هتموتني ما تخلص,negative
5748,5748,ماش عيال يابنير روح عب حلم احسنلك,negative
5749,5749,بشر تايهين اس شارب زفه,negative
5750,5750,مهو علم وسط الموزه لاه بتحكموا صاحب محل التوحيدوالنور ياولاد الوسخه,negative
5751,5751,قادم ارسنال ساوثامتون تشلسي توتنهام مانشستر سي سيتي سندرند جول اخر مصلح ارسنال حال فوز,neutral
5752,5752,يارب عاوز نعم الصبربس سرع,neutral
5753,5753,مان لبس تشيرت لجن يا يوسف,neutral
5754,5754,صالح,neutral
5755,5755,سعد مس,positive
5756,5756,وفي عبث ايها شوق قلب وجعا,negative
5757,5757,وراء بيستظرف عامل قارن ماش لازم قرن مباشر مهو ممكن تكون متجسد موقف غلس تقاطيفحياه,negative
5758,5758,يا جدي اجتهادي توفيق اللهم فاق توفيق شرح صدره سهل امر تسهيل لطف,neutral
5759,5759,ماش خدي بال مال دي,neutral
5760,5760,احنا هنبتديها دهي يا حكم,negative
5761,5761,سعيد يارب,positive
5762,5762,مفيش النهارده,neutral
5763,5763,حاجهبستفزمنها الاطفال التبته,negative
5764,5764,دايم معي روح فدي,positive
5765,5765,عبار محروق طيار مفقود عالم بق كارثه,negative
5766,5766,,negative
5767,5767,خاص مصادر خاص رصد رئيس محمد مرس تحدث كلم شعب المحكمه قضه الاتحاديه والمقرره ثلاثاء,neutral
5768,5768,الله,positive
5769,5769,شايفه دنيا اهه تلف طيب واوباما اسرائيل قطر الحق نفس,neutral
5770,5770,مفيش حسن فهم نتا زعل حت ضحك ايموشنموجب,positive
5771,5771,جول,positive
5772,5772,دا بيضربه بالشلوط يا حكم,negative
5773,5773,نتمني جود الفنانه مرشح للجائزه,neutral
5774,5774,احتفال عائل راد نينجولان بعيد ميلاد,neutral
5775,5775,المدرسه كنت ظن درس صعب استعصي حفظ درس صعب استعصي نسيان,negative
5776,5776,فم ضحك وفي قلب حكايه,positive
5777,5777,احمدمحمد,neutral
5778,5778,مان عط ايموشنموجب بيكتب اكتري تاق ركز تاق لقاء بسسسسسس,neutral
5779,5779,مان عط قدام مباراه منتخب نهائي امم افريقيا,neutral
5780,5780,حبب مرغم الاجمل بل الاعمق عاشق جمال العاده حمق,positive
5781,5781,ايام ابتداء عني المتعه هلس كورهطوباتالمنديلبيوضه مكنش بينزل فلوس هدوم متبهدله كتر اللعبعيشه تان ايموشنموجب,positive
5782,5782,حفظ كتاب الله الق لوم نفس تقصير تاخير ارمي اخر زوج بناء والد عمل التزام لحي,negative
5783,5783,نظام,neutral
5784,5784,اللهم انه سالك قلب خاشع علم نافع لسان زاكرا جسد بلاء صابر,neutral
5785,5785,عبدالظاهر هايل شوط تان,positive
5786,5786,مصنع الدخيله لم يتم سداد قيم سهم عز حت متورط وزراء سابق حدا عمل مصنع,neutral
5787,5787,رنا رنا رنا عايزه بوسه عش حسد يالا يا قلب,positive
5788,5788,مان اتعودت احلامي اشوفها تجره قدام مالحقهلش ياس,negative
5789,5789,دود يا قمر كنه منور انهارده حبيب,positive
5790,5790,مخلص ومطمنه وهصحي كره ابدا تان اللهم حمد,positive
5791,5791,جمال كسا ورق محاسن ما كسا نبت جوانح قلب دم سقي,positive
5792,5792,كتاب دهي مشبه روتين انس بيدخل نار طلع جلد دخل تان دايم بق متخيل احنا بؤساء اد ايه,negative
5793,5793,نتمني حضر لقاء الفنانه شابه دعاء السيباعي جزيل شكر,neutral
5794,5794,انتا بتطلعلي ياجدع انتا,neutral
5795,5795,انتا تعمل ايه,neutral
5796,5796,ما شيك دهي ما جاه يونان الاهلي مستبعدش الصراحه نهو كوي مض لاعيبه كتير مضي للاهلي,neutral
5797,5797,مشكل نظام الاندوريد قليل يتقفل حساب با الفيس وتويتر محتاج تسجيل الباسورد جديد ناس ناس الباسورد,neutral
5798,5798,جزيل شكر رد جميل,positive
5799,5799,واسيبهم مشي عش مسمعش كلام تان,negative
5800,5800,,neutral
5801,5801,اشراق روح محط رمل,neutral
